,review,label
216,sering banget ngegunain jasa grab sekarang malah buat kecewa banyak banget oknum oknum grab suka cat paling suka ngebedain orang cara menjijikan bahkan sampai mengajak hotel harap lebih diperhatikan kesopanan pekerja,0
217,bagus kadang driver ugalugalanaku jatuh tapi tidak tanggung jawabnyadan dapat kurang baikduduk nya mepet-mepet mau jatuh untung saja jarak dekat kepala ku sekarang sakitnya cash wilayah sidoarjo,1
218,dong diperiksa semua driver nya daerah jambi kalo malam banyak pusing price sampai saja kali lipat bukan nya tidak mampu masa sampai segitu nya,0
219,pembelian tidak dibatalkan padahal meminta bantuan beberapa kali gojek alasan sama tidak masuk akal,1
220,gojek bagus makanan pinjol sangat tidak etika penagihan baru telat sehari cara nagih olah nasabah tidak mau bayar padahal cicilan kedua yq cicilan cara menakutkan menakutkan nasabah,1
221,saja kali pesan menunggu saja jam lebih tidak dapat driver pas mau batalin malah tolak sama gojek maksud nyaa siapa ya keburu tengah malam menunggu nya,0
222,tidak voucher harga naik mohon diturunkan spt minggu kemarin jadi pakai jasa gojek,1
223,aplikasi angin paylater gua diblokir memang bisa padahal gua melunasi gua berdoa semoga bangkrut kalau gojek antek antek,1
224,aplikasi bagus pernah ngalamin salah mantap iiorb driver gojek tapi cash mau bantu dana potongan pacar nya banyak aplikasi sangat membantu recommended lahh,0
225,dong penyedia aplikasi dibenahi maps aplikasi nya biar user driver tidak kebingungan masa maps nya diputusin putri padahal pakai jalan umum dilewati orangorang,0
226,murah indak non tunai fitur indak dipakai karena driver tidak pakai non tunai maps sulit kalau cari lokasi,0
227,grab driver diwajibkan pun uang kembalian customer jadi rugi kalo hari kasih uang alasan uang ribuan sesekali masalah kalo tiap hari mikir saja jadi malas pakai grab,0
228,driver sombong mendatang mendatang pakai grabcar hemat tidak mau terima padahal sejenak hujan,1
229,sebesar apakah nya bagus masalah selalu terletak lokasi driver yng padahal bergerak map apakah tidak bergerak,0
230,bintang satu karena tertinggal nya kuhp teman sih driver tidak diajak kerja sama terakhir penanganan lama,1
231,bintang berbicara dulu pernah tibatiba voucher gojek senilai grup indo ini perjalanan langsung masuk akun gojek,0
232,sangat membantu butuh bepergian terimakasih kasih marxisme semoga tambah sukses terimakasih kasih pak supir bisa,1
233,aplikasi tidak jangan download ngak sesuai aplikasi mau mencari tujuan ngak keluar sama sekali tidak jelas alamat,0
234,kalo pesan selalu canci sampai seksi loh buru buru gojek,0
235,banyak menyusul hati hati banyak nipu saja kali soal ini tetap grabgojek pemenangnya harga kualitas pelayanan,1
236,maxim menghubungkan layanan aneh tidak masuk pas masuk aplikasi game lancar saja,0
237,ada gojeksaya khususnyasangat terbantu kalau malas keluar rmhsmg pelayanan terus ditingkatkandari baik menjadi lbh baik lgmaksh gojek,1
238,duit user interface nya sangat jelek map tidak zoom zoom out driver dong the way lokasi penjemputan,0
239,semua driver grab sediakan uang kembalian sehari pakai grab yq kali semua driver bilang tidak uang kembalian uang kecil,1
240,sedih akun tuduh penyalahgunaan promo promo akun hilang padahal teman login melalui ponsel aplikasi gojek kuhp memesan makan tidak masalah tidak membuat akun pun satu akun,0
241,aplikasi jelek ganti-ganti driver sampai yq pesan jam enggak sampai jam mo sampai padahal dekat aplikasi dancow,0
242,ban gojek cancel oke aku salah apa tidak balik padahlkan aku pakai ktp mana buat akun baru kalau tidak yq pilihan silsilah tapi berarti grab,0
243,pengemudi adek sumadi motorcycle warna hitam monopoli asgoonl selamat menikmati perjalanan rating ada asik ajak berbicara sopan ramah,1
244,driver sangat ramah pilihan jalur nya bagus semoga selalu sehat dilancarluaskan rizki nya halal barokah,1
245,dong jangan masnukho chat orang tidak dikenal aplikasi gojek spam sangat mengganggu rugi aplikasi bagus gini rusak gara-gara spam,0
246,saja kali pesan pacar alamat tujuan aplikasi tidak sesuai pesan edit alamat tujuan ongkos naik lebih saja kali lipat,0
247,titik perjalanan lewat map nya jadi sulit melihat lokasi supir padahal update versi terbaru msh lewat aplikasi diperbaiki,0
248,gojek lebih baik oke thank you buat promo-promo nya gojek jaya terus melayani konsumen mitra,1
249,sumpah grab kalau memang tidak dapat driver harus dibatalkan tulisan pusat bantuan tidak,1
250,mantap krn perjalanan jadi lancar tepat wktu terima buat rekan-rekan grab ati-ati dia jalan jgn lupa jaga kondisi,1
251,menjangkau area jauh pangkalan ojek urgensi butuh transportasi cepat terima kasih gojek semoga makin sukses,1
252,sumpah hari susah banget dapat pacar nya padahal ngejar kereta nyangkut sama driver mengira lama benar mau jalan tau nya deh menunggu lama cancel,1
253,kak bagaimana cara daftar maxim yaudah berulang kali daftar lewat pesan telepon bahkan pakai kode verifikasi tetap tdk,0
254,mobil datang tempo cepat tak terlalu lama menunggu pengemudi ramah sangat membantu penumpang,1
255,sering menjatuhkan lokasi tujuan caci maki drivermembawa motor jalan turunkan padasaat jalan,1
256,masih bagus sayang nya nga fitur telpon buat driver sama buat poto kalau gojek buat pamit masih biar telpon dong,0
257,didaerah pemalang grab jam oleh wib pesan grabcar utk ibu melahirkan susah sekali padahal darurat utk pergi rasa,1
258,sekarang susah banget dapat driver terlalu pilih pilih malas padahal selalu kasih tips bertahun tahun pakai skrg kesel banget driver kalo enggak mau pi lupa yaudah langsung cancel saja jangan dibiarkan menunggu lama lama tidak gerak gerak tidak mau konfirmasi,1
259,bayar ongkir mahal driver terima kecil kasihan buat driver perbaiki buat ongkir driver biar konsumen bertahan bersama grab,1
260,kalau hujan banyak driver dekat lama banget nyantai nya masih tau kalau hujan please padahal pakai harga teratas pencarian cepatan tetap tidak gercep,1
261,tiap pesan good presiden selalu lama dapat mau ujan atau enggak selalu lama menunggu sampai setengah jam lebih enggak dapat dapat enggak rekomen buat dikejar waktu perbaiki tuh suka matiin aplikasi,0
262,oke cuma sering dapat ojek kejauhan juga menitan kan enggak selalu pergi jauh pergi cuma enggak menit dapat ojek yq meningkatkan menunggu kalau urgent jadi ngecansel,0
263,bagus sangat memuaskan pelayanan bagus semoga makin maju sukses makin banyak memberi diskonpotongan harga terima kasih gojek atas layanan cepat mantap,1
264,gojek sekarang motor kadang tidak sesuai pakai daftar aplikasi lah kadang motor maaf kurang layak buat dipakai tetap dipakai buat menarik bukan pendaftaran minimal tahun kendaraan,0
265,menyesak banget mau rmh sakit pesan pacar dari hemat prioritas tapi jam lebih tidak nyantai,0
266,banyak iklan tidak jelas padahal main gembel seru seru nya keluar tiba tiba karena iklan iklan jangan ganggu,1
267,gojek tidak masa mau login gagal terus terlalu banyak mencoba malah disuruh menunggu tapi jam dasar aplikasi tidak,1
268,terlalu lama menunggu kata saja menit perjalanan driver nya tidak jalan jalan maps nya,1
269,update tidak lihat posisi driver mohon tampilkan posisi driver maps sebelum terimakasih,0
270,aplikasi nya melarang padahal nya lancar lancar saja kuhp nya restaurant sama saja perbaiki sering pakai grab,0
271,gojek tolonglah maps benerin jangan kasih rute terpendam jalan dilalui menyulitkan driver berikan rute terdapat bukan terpendam maps masa pondok indah bekasi yq ribu buka google maps dimarahi rute terdapat lewat tolol jadi eyke,0
272,pertama kali pakai mudah tujuan memberikan bintang sih sayang malah teroris jaringankoneksi internet terputus perjalanan walaupun nyalakan koneksi internet tetap tidak berfungsi harap kesalahan solusi terimakasih,1
273,aplikasi tidak jelas susah cari pacar cancel seenak padahal menunggu lama pelayanan diperbaiki enggak kompensasi,1
274,update versi terbaru malah error google map gojek nyolong dong perbaiki google map gojek nya biar akurat lokasi tujuankasih rute pas lalui,0
275,saja bulan berat banget apakah nya bkin melarang kuhp ram ada apakah ojek online apa yutub sih buka kok malah otomatis mutiara video tidak jelas bikin berat,0
276,yq kali pesan saja yq dapat driver saja jam menunggu tiga kali batal,0
277,sekarang aman cepat driver harga paling murah jadi pilihan cuma satu tetap memperhatikan driver sering dengar cerita driver ulasan negatif padahal pelayanan sesuai,1
278,cari driver susah enggak cepat kayak dulu sistem semakin aneh itu terlalu pintar jadi sulit cari driver,1
279,sangat membantu sering temui driver meminta bayaran lebih memesan saja tempat baru satu tempat ditandai selesai perjalanan usahakan pihak grab menyediakan fitur block driver yq,0
280,min bunga pembayaran masak iyaa pembeli gratis giliran gojek bayar jadi serasa sistem ngeluh uang tidak seberapa bikin hati dagdigdug diluar ekspektasi kecewa berat update min,0
281,makin lama makin tidak beres nya aplikasi gojek memutuskan pacar selalu cancel pengemudi selalu susah buat dapati pengemudi diperbaiki lah,1
282,diperbaiki sistem beberapa kali pas pesan guide tapi malah dapat saja driver kasihan driver satu jadi dibatalin,0
283,haduh grab gimana urgent malah cancel terus sama driver hampir aja menunggu enggak ada,0
284,semua baik semoga semakin baik sejalan berkembang teknologi kurang informasi waktu penjemputan kadang tertulis wilayah sih menit driver mengambil tiba ditempat penjemputan bisa menit,0
285,padahal enggak download apakah gojek email masuk nonaktif gojek gitu min,0
286,lama dapat driver estimasi yq yq menit saja jam tidak sampai sampai kacau chat bantuan berbalik belitung,0
287,driver pacar belagu bareng cancel mulu kejauhan lah macetlahh lah dong dipilih driver mau kerja jangan cuma mencari trip jauh saja susah mencari driver berkali cancel belagu banget najis,1
288,mantab pengemudi prancis sombong honda mobil warna hitam monopoli bpisEGdh selamat menikmati perjalanan rating ada,1
289,dong grab beberapa kali pesan grab motor selalu tidak bergerak titik awal chat tidak balasan driver mau tidak mau batalinlebih indo menit menunggu perbaiki dong kualitas maps sulit buat zoom,0
290,pengiriman tambahkan ongkos kebutuhan pelaku gojek sangat naik dinegara terimakasih,1
291,berdasarkan pengalaman akhir menggunakan grab mendapatkan driver jarak nya cukup jauh titik penjemputan,1
292,wib sama sekali enggak pernah menggunakan gojek biza full pengguna gojek kecewa jarang promo good deal,1
293,keren harga aman tapi kasihan sama driver kasih bonus lah biar semangat buat menghidupkan kel nya,1
294,aplikasi buruk driver terdekat malah dapat jauh pakai otak datang pakai bensin bukan pakai modal cuma cuma perusahaan mau,1
295,pesan grab car supir nya lempar-lempar terus maksud gimana dibikin kerja telattolong dong kerjasama nya kalau tidak niat kerja enggak usah kerja bikin orang telat saja,1
296,sih driver menu selalu lama padahal cuma saja menit kadang menunggu smpe sih menit lebih,0
297,admin pacar nya mengasih nya jauh jauhwkwkkw mbok mengasih jgn jauh jauhkasian driver nya penumpang butuh waktu maaf bintang tapi buat aplikasi,1
298,sekarang grabcar pelayanan buruk banget sumpah meminta suruh cancel terus alesan jauh padahal cuma menit tidak deh memakai grabcar,0
299,tiap dibuka aplikasi nya trading nya lama terus melarang melarang posisi driver sering tidak bergerak padahal titik,0
300,tau semua tidak sempurna sedikit pengalaman mengganggu hati salah satu oknum ojek mungkin nya terjadi bohong perihal tarif kalo offline lebih mahal ongkos nya mas ojek said,1
301,orang tak dikenal berbicara sangat tidak sopan melecehkan melalui chat aplikasi gojek what the halo,0
302,semua daerah malang tidak titik lokasi jadi bingung mau ngetik terus driver daerah malang tidak profesional aku diturunkan jauh titik lokasi,0
303,sampai sekarang teringat pas pesan good car mau rumah sakit pas mau bayar tidak mau driver nya baik terima kasih deh membantusehat semoga rejeki berlimpah kenangan pak sopir,0
304,kalau driver sering cancel kasih peringatan sumpah tiap pagi selalu gitu batalin terus alasan jauh lah lah lah padahal pakai prioritas bukan hemat kadang nakal meminta duit parkir padahal tidak,1
305,alamat maps susah benar mengatur nyaa diperbaiki dong enggak pilihan buat cancel kalo lama lama gini kasihan pihak driver grab jadi kekurangan penghasilan orang-orang pindah aplikasi,0
306,kali pesan pacar selalu sulit ataupun cancel pihak driver pelayanan nya memang maaf driver selalu pilih-pilih konsumen nominal harga trip,1
307,diperbaiki maps nya rute muter jadi ongkos lebih mahal biasa driver lewat jalan biasa tidak mengikuti maps nya,0
308,jangan pilihan grab car hemat chat driver meminta lebih argo lebih teliti mencari driver khusus driver grab car,1
309,mau download bukti transaksi kok tidak download download seminggu yang begini padahal mau buat report perjalanan dinas aplikasi diperbaiki,0
310,menunggu driver lama kendaraan tidak terawat nomor polisi lama mati atribut kayak baju pengemis driver nya beda tidak patuh rambut lalulitas perempatan suka ngebut mantan pembalap liar yaa driver nya sangat tidak mengutamakan keamanan kenyamanan pelanggan,1
311,aplikasi bagus driver nya lama lama perbaiki aplikasi lagi parah padahal kuhp tidak aplikasi apa apa cuma grab jawa trit saja lagi apakah grab nya padahal kemarin kemarin enggak,1
312,akun grab nya tibatiba keluar tidak digunakan padahal resep grabcar enggak bisa cek lokasi driver sampai,0
313,aplikasi sayang oknum driver tidak proporsional menfcancel penumpang naik membawa penumpang tidak melalui aplikasi sangat membahayakan,0
314,gojek makin kesini makin kurang nyaman driver banyak kurang ramah terutama pas pesan pacar pesan pacar yq malah dimarahi driver karena enggak orang padahal fitur yq yang orang maaf banget gojek diperhatikan sikap driver,0
315,tidak pernah telat bayar paylater malah block paylater nya pemberitahuan terlebih chat gojek malah robot jawab kecewa banget mending install saja,0
316,sejauh wortel itu pakai maxim sih dibanding ijo-ijo driver nya lelet-lelet kalau jemput ribet maxim tinggal bang disini tidak lama datang driver tiwul jalan tidak ribet,1
317,aplikasi suka error pakai kuhp flagship berati error aplikasi tidak buka chat kadang buka menu error kasihan driver chat tidak dibalas,0
318,driver sangat membantutapi kasihan aset buat driver terlalu kecil semoga pihak grab sering kasih bonus buat driver,1
319,proses cek driver atas nama novriza ramadhani agama motorcycle berwarna merah monopoli hAsEEyq rating apakah yq mengancam memeras bukti chat kejadian yq februari pos pukul yoo wib,0
320,nih aplikasi tolong banget deh mau cancel mempersulit tidak jelas bet menunggu sampai hampir yq jam tidak driver tidak jelas banget cok,0
321,kasih paham pekerja nya kalo mau kerja jangan pilih pilih pekerjaan banyak driver waktu tertentu alasan pesan rame,1
322,berangkat kerja waktu hujan okelah cepat driver lah waktu pulang kerja hujan reda malah lama banget dapat driver menunggu saja jam nihh min lebih diperhatikan min,0
323,pernah pakai aplikasi gojek kamu download aplikasi gojek play store app store,0
324,aneh sama ojol maxim jadi double pembayaran tadinya pakai kasprolalu akhirnya berpindah jadi tunai cek jakpro berkurang,0
325,pesan gojek tidak kesini sampai ketinggalan kereta menunggu pacar nya benar benar rugi izoojuta,1
326,upgrade pembatalan driver sering banget pesan selalu dapat driver susahbeda sama shopee fix yq gagal langsung driver tidak cancel,0
327,bagus sih cuman saja lagi pas akses lama banget pas mencari tempat maps nya kayak smoothlancar gitu beneran dong min,0
328,sering dapat driver manja padahal titik jemput aku cancel terus sih kali tidak balas waktu chat menunggu lama padahal tidak datang datang kalau hasil waktu lama banget buat menunggu dijamin menunggu driver padahal buru buru,0
329,titik map benerin dong sesuai sama google malas banget debat sama driver tidak sesuai titik alamat benar padahal,0
330,yah sya pesan driver driver soalnya curhatan menunggu tetiba telpon driver singapura monopoli sama chat sya driver soalnya hilang obrolan aneh,1
331,depan kantor saja pendaftaran driver ditutup ternyata eh ternyata tetap saja buka pendaftaran alasan menopang grab vip lain-lain kantor jangan mau perhatikan driver jga mitra perhatikan tarif nya murah suspend film pemberitahuan driver,0
332,buat pusat grab perbaiki jangan dikit tanggungan buat driver jangan gampang melaporkan krna laporan km menghilangkan rezeki driver lain,1
333,kocak kapal mengaco memilih tempat tujuan saja susah banget memilih peta cari enggak bisa,1
334,suka driver tidak ramah mengomong nya kasar memang tidak semua sering,1
335,sangat kecewa aplikasi gojek aplikasi nya mengalami error memesan pacar memang sedang macet aplikasi awal tertulis nya yq menit tiba tiba berubah menjadi indo menit ternyata cek pacar nya sampai tujuan,0
336,aneh bayar lancar ajak paylater diblokir gimana mau dipakai kalau begini tidak penjelasan tau tau diblokir saja,0
337,baik sih cuma apapun rute harus legowo berjuang jgn ngedumel dulu jalan sempitlah bnyak kelompok lah padahal siap bayar lebih dituduhkan jalan sering dilalui car online,1
338,aplikasi sialan cari driver susah cancel terus padahal jemput orang sakit parah tidak fitur melaporkan driver cancel apa,1
339,kurang enak suka lama banget dapat driver sampai zona menit menunggu cari driver dulu mah cepat tapi menit saja menit langsung dapat,0
340,hadeh aplikasi bagus pesan perjalanan klatakantanggul sempat terima sama driver lalu yq meminta setelah hilang mungkin cancel dari driver malas banget kalau padahal bayar tidak gratis nama driver muhamad zainudin kecewa saja sih kalau fitur cancel gitu wkwk,0
341,lama pakai gojek pakai gojek harga murah kok sayang diperbaiki kalau hujan pacar tetap terus kecantol kalau pakai guide oke bangett karena lebih praktis cepat bngt gtu nyantai customer mana driver baik ramah semua,1
342,maxim tolong kalau map tidak bisa akurat minimal edukasi driver lihat catatan customer nya gara-gara map bermasalah hampir kelahiran sama driver krn menyalahkan kasih titik tujuan salah padahal kasih catatan tapi tidak dibaca,0
343,susah banget nyangkut pacar nyangka tidak respons suka dapat jarak nya jauh dari tmpt sekarang perbaiki min,1
344,kalo seleksi driver minimal tahu lokasi kota diambil jangan mengandalkan titik sesuai tidak usah jadi driver kalo tidak tahu lokasi,1
345,tidak mulai menormalisasikan tidak merokok kendaraan bau asap rokok susah hilangapalgi penumpang grabcar anak anakbumilorang terbaik kondisi sehat ataupun sakit please pengemudi konsumenhargai paru paru keluarga ancaman penumpang,1
346,driver sini kurang ajar tau salah malah ngotot malah menarik baju jalanan daerah mall lippo karawang zGoizozs ne periksa driver kurang ajar,0
347,naik kereta malam palembang jam yq datang palembang pesan good car selalu cancel driver driver alasan estate customer lah lain-lain,0
348,apakah astaghfirullah sekali masa mau daftar malah tidak dikasih kode terus mencoba cara malah sulit,1
349,itu terlalu sering gonta ganti cara pemakaian jadi teroris terutama driver telpon berbunyi tapi tidak bisa diangkat tidak muncul kuhp,0
350,terlalu banyak gaya aplikasi gojek mau daftar mau tunggu yq menit kira aplikasi transportasi kau saja nya,0
351,terimakasih abang antarkan bapa abang nya ramah humanis lancar terus rezeki bangga,1
352,gimana sih aplikasi tidak hubungi driver driver kental padahal tidak batalin,0
353,aplikasi update nonaktif pengaturan setting kena tetap tidak muncul nonaktif nya masuk aplikasi dulu buat mengecek driver ngechatposisi,0
354,tarif mahal potongan buat driver yq lebih kasihan woi sama driver kerja sih gojek nguntungin kayak zaman kolonial saja,1
355,dong perbaikimasa pesan pacar seksi lebih tolak terus padahal rute nya tidak jauh malah dibilang jauh gerimis doang gitu bawa anak kecilsangat kecewa sama driver pacar mohon perbaiki,0
356,harga argo penumpang sama sih sopir beda driver atau lewat jalan mana kalo pendatang tidak tau jalan gimana,0
357,mahal cari driver susah trs bnyak driver kurang sopan akun jadi banyak sultan saking lama sering pke gojek setelah hampir enggak pertahanan putuskan pindah grab krna tidak enak pke gojek,1
358,aplikasi tidak anjir menunggu driver doang sampai yq menit lebih mana tidak cancel,0
359,aplikasi susah buka padahal sinyal lancar tidak jelas bangetpadahal butuh butuh nya buat mencari jemputanmalah susahalasan sinyal tidak tersambungpadahal buat buka aplikasi tidak kendalalancar banget malahan perbaikan nya developer,0
360,dapat driver tapi tidak mau ambil padahal jarak tidak jauh sampai yq ganti driver,0
361,parah lu maxim tebet manggarai biasa rizky jadi zonk mengasih jalur nya mana jadi jauh banget ingat saingan lu rabu sama gojek,0
362,driver nya baik pas hujan menyediakan jas hujan jadi perjalanan saya tidak terhambatjadi tepat waktu terima kasih semoga sehat selalu rejeki banyak berkelahi,1
363,dong kasih tau driver motor cuman tinggal minjem duit kuhp bawa kabur sama driver kejadian kamis sore naik pademangan persidangan kuhp bawa kabur,0
364,bepergian gojek aman terkendali sistem aplikasi nya terminator baik transportasi umum sangatlah paripurna pelayanan baik bertanggung jawab,1
365,guide hemat jangan taro bawah dongtaro paling ataskalo orang enggak tau pengiriman guide hemat enggak ada,1
366,gojek perbaiki waktu login verifikasi wajah selalu gagal pencahayaanlahkurang terangkat menunggu berapa inilah buat login saja ribet cocok bintang tapi duluan,1
367,malas ngawur email yq akun keterangan dipakai semua padahal tidak pernah menyentuh gojek sekali login dulu tidak pakai email malah kepada email pun orang benerin tidak,0
368,baik banget bapak nya ramah lebih murah aplikasi dri aplikasi ojek,1
369,kebanyakan cancel rata rata gojek ada membalas chat tpi ujung ujung tetap cancel yq menit buang waktu,0
370,bagus banyak driver rumah temuan disini semoga kedepannya selalu banyak driver ramah tidak menyalahi peraturan maxim beranggapan menggunakan maxim lama,1
371,kalau kata parah banget sih lu tarif murah murah bngt kasihan driver lah mikir apa cuy kasihan delivery masa tarif motor boncengkan berkiloz mobil dari berkiloz tidak mikir apa butuh bensin lain-lain kalau bangkrut kan lu susah parah benar lu,1
372,meminta diperbaiki maps krna sya selalu dapat driver lumayan jauh terpantau maps tidak akurat masak driver muter-muter terus setelah aplikasi sya tutup buka tiba tiba driver dekat,0
373,cuaca bagus jam sibuk kagak cari driver kayak cari emas lama kayak hewan hibernasi,1
374,overall bagus kadang satu driver kadang menyebalkan min info dong bandara sultan mahmud kamaruddin ini palembang pacar airport,1
375,tarif mahal tidak sesuai kendaraan bikin tidak nyaman kotor baca panas mau cari alamat tidak lengkap,1
376,guide nya error pesan sekali datang pengemudi sangat merugikan orang maupun pengemudi mohon fix,0
377,sebenarnya grab sangat membantucuma mau bayar pke duit lbih selalu bilang tidak kmbalianaph trik nya padahal klu driver nya siap dikembalikan berapa pundakku selalu lebihintpi konsisten jgn mau berlebihan selalu bilang tidak dikembalikan,1
378,aplikasi disaat jam sibuk hujan suka mengalami gangguan driver jauh lalu tiba tiba dekat mencari driver baru,0
379,buruk maps tidak jalan sekali jalan tidak lancar alias stuck stuck jadi tiba tiba sampai saja driver jadi tau driver tidak jalan,0
380,grab kok akhir akhir layanan nya malah turun pesan dgn tarif hemat sih kali batalkan driver perlu perbaikan,0
381,gmn cara login akun logo menggunakan nomor kuhp dikarenakan email lama tidak aktif,0
382,sangat kecewa sekarang pencarian driver mobil yq sangat susah banyak atau brp orng kalau jawab sih langsung meminta cancel padahal pacar nya tipe yq,0
383,aplikasi grab driver tidak install kuhp rame sini kopi keterangan perangkat tidak kompatibel kuhp,0
384,sangat sulit mencari driver jam sih pagi jadi telat mau sekolah sekali nya driver dikasih nya driver posisi nya jauh banget mohon pihak gojek memperbaiki karena sangat menggangu aktivitas sehari terima kasih,1
385,aplikasi overall bagus selama sma kali saja sampai kuliah semester enggak pelayanan selalu memuaskan driver sangat terlatih,0
386,tiba tiba langganan gojek plus good days padahal enggak pernah pakai trial apa mana enggak refund dari melayang manfaat tidak ketahui tim gojek balas respon mau refund bukan pembatalan langganan refund,0
387,suka banget tiap hari promo sembako sayang tidak pernah dapat gratis ongkir pelosok aku jarang dapat driver itu,1
388,baru ku install langsung mencoba grabcar dapat lebih murah tiktok apps ijo sebelah eh giliran jalan kok beda arah jalan nya benaran pas tujuan dong harga awal yq dikontrol jadi isO alasan nya macet lah maps saja lancar enggak jelas,0
389,alhamdulillah selalu dapat driver ramah cekatan selama mengendarai kendaraan sgt hatizsehat selalu babang ojek gusti berkah,1
390,semenjak dia update sekarang pernah dapat voucher walaupun pembangunan baru sangat tidak nyaman pakai gojek,1
391,bila mana driver cancel penumpang beri kompensasi sebaliknya bila penumpang cancel kasih kompensasi driver,1
392,sangat tidak nyaman daerah banyak driver pesan tidak merespon,0
393,maps kurang akurat byk driver pakai fake lokasi driver jauh maaf akhir ojol sebelah,0
394,admin driver nya pelajari kalo science qris nya hilang cara mengatasi terima kasih,0
395,bungkus apakah nya perbaiki dong yq kali kejadian jemput nya double kasihan driver nya,0
396,mencari alamat susah titik suka meleset susah dapat driver giliran dapat chat susah telfon susah foto chat tidak dimarahi driver kata akun tidak kasih nama mana tau kapok pesan maxim driver touring ruangan kata argo tidak seberapa,0
397,yang paylater diperbaiki bayar tagihan muncul notifikasi lunas error kok disaat mau limit jatuh tempo kalau aplikasi nya gojek tutup selamalama terimakasih,0
398,bangeetmembantutp terkadang driver sdh dipicu tapi ngk bertanggung jawabmalah meminta dibatalkansangsi tegas diuntungkan niat bikin jelek nama driver memang bagus kinerja kerjanyasemngaatt sukses selalu gojek,0
399,masa penumpang turun tengah jalan malam tujuan jauh abiz nya pol motor berdua sie matcha,0
400,tolong dong tau gmn cara pembayaran tunai tidak dipakai dicoba berulang kali tidak,0
401,benar kacau selalu kacau pacar kalau memang nganter penumpang driver nya tidak usah ambil penumpang dulu coy polisi lah lama menunggu perbaiki,1
402,limit ganaikz padahal lancar pembayaran pengajuan pinjaman yq gagal apa harus banggakan aplikasi tidak app sebelah hadapin memori saja good install,0
403,parahpesen guide skrg mahal jarak rmh cuma yq km yq ribu biasanya indo rbuskrg enggak voucher utk penumpang voucher hny berlaku sebagai memiliki kartu kredit segala bank,0
404,driver tidak jelas waktu penjemputan malah makin jauh titik penjemputan chat tidak balasan telfon tidak angkat menunggu zona meminta tidak kepastian hadeh,0
405,gojek makin lama makin udehh maps jadi tidak karuan antara driver pelanggan padahal pengguna lama makin buruk dibagian maps,1
406,berhenti lah mengkotakkotakan driver driver bagian rakyat indonesia hentikan semua program jelas merugikan mitra pemerintah turun tangan memaksa kalian gojek lebih kemanusiaan mitra bandingkan gojek sekarang,1
407,aplikasi sangat membantutapi tengah jarak jemput jangan terlalu jauhkemarin pesan khusus penumpang driver meminta batalin jarak terlalu jauh mau mau batalkan,0
408,pas tidak kendaraan pribadi gojek memudahkan transportasi tempat tujuan cepat terimakasih gojek,0
409,aneh banget pengemudi nya anehaneh aplikasi aneh waktu tunggu aplikasi indo menit dirungguin indo menit berganti tulisan rice segera padahal driver sangat jauh alhasil menunggu driver yq menit mau canci anak sama driver nya,0
410,yq hari pesan express tidak dapat driver chat admin kata hujan org cerah bgtu masa iya yq hari plus hari yq hari ujan hari padahal jarak cuman km,0
411,menggambarkan banget masa kata mencari pelaksana terdekat kok nga tolak semua,0
412,makin kesini makin tidak jelas sih gojek pun limit paylater enggak bisa dipakai padahal menghapus tagihan paylater dibayar,1
413,mohon yaa maxim lebih perbaiki terlambat mau kampus ehh maxim mencari pelaksana terdekat saja jam menunggu minimal bungkuskan kek kasih bintang tapi,0
414,buatkan fitur foto thu pelanggan mengirimkan lokasi akurat driver sprti gambar geprek kasihan varian terimakasih,1
415,mohon maaf pindah toko sebelah selisih lumayan skrg gojek harga naiklebih mahal toko sebelah padahal sering banget pakai sehari pdip pakai ojek terus,0
416,enggak bisa batalin grab datang terus orang nya beda beda otomatis lempar driver padahal driver pertama lambat tidak respon selama tapi jam lebih akhir pakai apakah,0
417,senang sih tarif murah tapi kasihan abang saya kalau tarif murah inisiatif mengasih setiap driver nya biar sesuai tarif aplikasi nya,1
418,banget dong hampir saja jam resep grab car tidak ambil ambil keadaan urgent susah banget grab car lebih diperhatikan dong waktu kentang banyak banget cuman buat menunggu grabcar tidak jelas,0
419,sangat membantu akurat cuman sayang suka driver pilih pilih jarak kalau dekat suka meminta canci perhitungan ongkos padahal pelanggan mengerti suka mengasih tambahan ongkos merasa terbantu,1
420,tidak jelas wifi kencang tidak gangguan utk main game lancar giliran aplikasi blg internet mati terus internet tidak stabil lah,0
421,banyak driver alasan enggak ada kembalian sangat merugikan customer khusus mahasiswa wisatawan diperbaiki edukasi driver nya diberikan pelanggaranfitur lapor driver melakukan tindakan,1
422,resep tunai bayar km driver keterangan bayar nontunai bsa menyelesaikan pemesanan berikut padahal bayar,0
423,terima kasih bang bantu keluarga dari jakarta org biasa tidak pny mobil pihak grab bantu bila penumpang keluarga saya pesan grab dari rmh mempermudah,1
424,knpa skrng driver sering cancel jelek banget gojek skrng saya minggu tidak bisa pakai guide good rabu cozy driver sering cancel tidak prnh akhir cara gojek pangkalan mahal dikit tapi cpt dapat ojek dia perbaiki para driver,1
425,driver nya jorok semua jgn pesan disini driver nya naik galian kalo dijelaskan,1
426,driver sangat lama layanan cash tidak estimasi waktu tidak driver tidak berubah tidak berguna diselenggarakan memperbaiki dulu lah sistem nya buat kenyamanan customer,1
427,fitur chat gojek tdk penyelesaian saya apakah aplikasi gojek fitur chat tdk menyelesaikan masalah,0
