review,label
tolong banget dong saya sudah hampir 2 jam pesan grab car tidak ada yang ambil ambil keadaan urgent pun susah banget dapat grab carnya tolong lebih diperhatikan lagi dong waktu saya kebuang banyak banget hanya buat menunggu grabcar yang tidak jelas ini,0
di update versi terbaru malah error ini geogle map gojek nyatolong dong di perbaiki geogle map gojek nya biar akurat dengan lokasi tujuankasih rute yang pas di lalui,0
sudah sejam menunggu pas dapat driver diem lama tidak chat terus cancel begitu terus sudah satu jam,0
gojek tolonglah mapsnya benerin jangan kasih rute terpendek tapi jalan yang dilalui menyulitkan driver tolong berikan rute tercepat bukan terpendek secara maps masa dari pondok indah ke bekasi 60 ribu tapi ketika buka google maps diarahin rute tercepat lewat toll jadi 30 kamu,0
tolong ya buat perekrutan driver nya cri yang benar benar punya akhlakyg saya dapat driver nya selalu yang seperti tidak berpendidikan tidak tahu atitude dalam bekerjaga profesional,1
driver nya ramah baik saya pelanggan yang punya trauma jatuh dan drivernya mau nurutin untuk pelan pelan saja driver sangat terpercaya terima kasih pak driver sehat sehat terus ya pak,1
drivernya tidak profesional karena harga gocar nya 6500 langsung minta dibatalkan dan menjadi alasan karena murah nya gocar jarak penjemputan nya jauh dan langsung minta di batalkan,0
kalau untuk maxim motor sih sudah mantaap banget tapi kalau untuk maxim mobilnya kurang baik kadang milih argo dan jarak penjemputan suka banget di cancel tidak jelas dari drivernya harus di perbaiki lagi jasa maxim untuk driver mobilnya,1
pungli berkedok aplikasi ya ini ongkos yang diterima driver sangat murah yaitu 5 ribu padahal customet bayar tarif normal 12 ribu jarak dekat untuk ongkosnya,0
hatihati untuk area cikupa dan gading serpong ada driver yang purapura tidak tahu tempat tujuan dengan alasan gmaps error dan lainnya jika minta nomor telepon jangan diberi karena akan dispam telepon dengan ancaman tidak jelas,0
kapok aku pakai grab baru kali ini aku di bikin kapok tidak dapat driver haruss cancel tidak customer yang hrus menunggu 2 jam bhkan bisa lebih bikin kapok tahun tahunan pakai aplikasi ini baru kali ini aku di bikin benar benar emosi,0
ketika pas tidak ada kendaraan pribadi gojek memudahkan transportasi ke tempat tujuan dengan cepat terima kasih gojek,0
kenapa kalau pesan gocar selalu di cancelx sudah dalam perjalanan di cancel sama driver mau pakai hemat atau tidak sama saja apa karena ongkosnya murahparaah,1
gojek punya menu gocar hemat tapi kenyataannya jarang bahkan tidak pernah bisa digunakan karena nanti akan dirancel berulang kali oleh driver mending tidak usah dimasukkan ke option agar tidak membuang waktu pelanggan,0
senang sih dapat tarif murah tapi kasian juga ke abangnya saya kalau dapat tarif yang murah pasti inisiatif memberikan tip ke driver nya biar sesuai dengan tarif aplikasi lain nya,1
grab aku knapa ya setiap mau pesan makan ataupun pesan transportasi selalu saja tidak bisa selalu saja ada notifikasi yang mengatakan permintaan mu tidak dapat di proses,0
tolong dipertegas untuk mitra grab carnya saya pesan dari grab car hemat plus sampai xl hampir 2 jam di cancel terus sama driver,0
kerenn pelayanan drivernya hujan deras macet tetap dijalankan dengan baik tanpa mengeluh terima kasih bang driver akhirnya sampai tujuan juga,1
astaga saya menunggu pesenan gacoan saya dari jam 1049 sampai jam 1 belum ke anter perkara belum ada driver tidak ada mau yang anter padahal dari tempat tinggal saya sama lokasi hanya 8 menitan cok itupun disuruh menunggu 28 menit busett sudah,0
sdah lama pakai gojek tapi di saat butuh dana tidak bisa kasih pinjaman katanya perbanyak transaksi sama saja tidak bisa tidak jelas aplikasi ini,1
padahal sudah lama pakai ini syg banget beralih ke sebelah karena saya sebagai pengguna lama makin lama malah makin mahal tarifnya mungkin bisa kasih pengguna lama voucher sekali teman saya yang baru pakai dapat voucher besaran mungkin marketingnya emg begitu ya sedih saja sii,1
gojek hemat jangan di taro bawah dongtaro paling ataskalo orang yang tidak tahu ngiranya gojek hematnya tidak ada,1
pesan dari jam 1900 sudah jam 2200 tidak dapat dapat driver tidak bisa dibatalin lagi bikin tidak bisa tidur kalau tidur tkutnya dapat driver benerin lah gajelas,0
16 februari 2025 parah aplikasi eror saya tidak bisa pakai di stasiun cikoya mau keluar stasiun tidak bisa parah gojek,0
hadeh aplikasi sudah bagus saya pesan perjalanan klatakantanggul sempet di terima sama drivernya lalu 3 menit setelahnya hilang mungkin di cancel dari drivernya males banget kalau sudah begitu padahal bayar tidak gratis nama drivernya muhamad zaini kecewa saja si kalau ada fitur cancel gt,0
sampaikan pada semua drivernya kalau sekiranya tidak mau diambil karena alasan gerimis ringan atau apa kabarin customer nya kan ada fitur chat sering banget driver seperti begini kalau lagi gerimis kecil sudah menunggu 5 menit tibatiba di cancel dungu,1
dear developer gojek kalau nulis deskripsi pada update aplikasi yang benar tidak usah kamu bolak balik begitu kalimatnya kalau tidak bisa nulis sini ya sudah tidak usah ditulis lol,1
untuk penitikan lokasi jemputtujuan tidak bisa nitik manual kalau ada patokan lokasi bisa input manual input lokasi sering lokasi tidak tersedia coba belajar dari grab gojek,0
banyak driver yang alasan tidak ada kembalian ini sangat merugikan customer khususnya para mahasiswa dan juga wisatawan tolong hal ini diperbaiki dan di edukasi untuk para driver nya dan diberikan pelanggaranfitur lapor bagi driver yang melakukan tindakan seperti ini,1
pengemudi wahyu rusmana welly dengan motorcycle warna biru nomor polisi d6841 ven selamat menikmati perjalanan anda rating 470,1
8 sampai jam 9 belum dapat driver tapi di cancel tidak bisa memang mau di suruh sampai berapa jam,0
aplikasi bobrok capek banget kalau mau cancel dipersulit banget padahal lagi laper tapi dikerjain sama toko yang ternyata sudah ttp sama driver yang slowresp,1
bagus sih tapi manusnya tidak semua kota ada gojek contohnya samosir tempat ramai begitu kok belum ada gojek,0
tolong jangan sakiti driver gojek dengan program program kalianadanya kami drver adanya gojek dan adanya juga castamer kalian blunder kalau menyakiti driverbelajarlah sejarah berdirinya gojek jangan lupa belajar pakai hati,1
ini driver kalau kalau kita pakai promo biar murah malah tidak ada yang mau ngepick kalau pun ada sengaja di lama lamain hadeh,1
saya tidak bisa request refund dana saya secara mandiri tolong aplikasi grab dipermudah cara request refund dana,0
serius deh jelek banget sering tidak bisa nemuin titik lokasi yang dicari padahal mencoba di app sebelah bisa,1
hallo grab terima kasih untuk diskonnya yang banyak ini hanya map nya di di perbaiki karena driver sudah sampai di depan rumah tqpi di map driver masih di setengah jaln,0
tolong drivernya cari yang benar baik saya 2 kali dapat driver yang kurang ajar padahal saya sudah percaya pakai maxim,1
banyak driver nya sekarang pada ngemis tips karena argo yang dia terima tidak sesuai ada yang menerima 5000 ada yang 6000 tolong kasiani driver andaanda bisa jaya karena driver andahilangkan program anda,1
kalau lagi hujan harganya tidak ngotak masak jarak 3 kamu dikasih harga gocar 46000 kalau niat mau peras jangan lewat aplikasi,0
aplikasi overall bagus selama dari sma kls 2 sampai kuliah smstr 6 pelayanan selalu memuaskan driver sangat terlatih,0
aplikasi jelek ganti ganti driver sampai 3 kali pesan dari jam 646 sampai jam 720 belum sampai padahal dekat aplikasi djancok,0
saya peke grab bike hemat tapi bayarnya 17000 drivernya terima 10400 gila grab tidak ngotak kasian drivernya saya kira driver menerima 15000,1
gojek parah dari jam 2 hujan sampai skr jam 6 sore dari miko mall tidak ada yang maw ambil malah pada di cancel,0
aplikasi paling tidak guna makin ke sini driver sering cancel tidak mau ambil dengan seribu alasan tidak ramah pengguna,1
sering terjadi sistem eror dan merugikan costumer sering terkendala sinyal nya tidak baik padahal sinyal menggunakan aplikasi lain berjalan lancar,0
maps kurang akurat banyak driver pakai fake lokasi driver jauh maaf ya akhirnya saya kembali ke ojek online sebelah,0
penjemputan sangat cepatmakasih sudah mau menunggu sebentar dan anterin k tempat tujuan dengan selamatmas ojek online nya ramah jugasehat dan semangat terus,1
skr gojek dibawah bintang 1 ratingnya jelek busuk lama bukan karena sinyal saya saya band ingin barengan pesan di grab enjoy cepat,1
sistem terlalu ribet buat mencari driver yang cepat harus bayar tambahan lagi kalau tidak mau menunggu untuk dapat driver sama 10 menit lebih lamalama makin mencekik user ini aplikasi,0
beberapa x mengalami dapat driver grabcar yang sangat tidak sopanlebih enak naik gocar atau taxi bluebird,1
sopir gocar rada belagudah tahu pesan gocar yang xl ke tanya berapa orang dewasa 3 anak kecil 3 saja tidak mau bawa sumpahin seret itu driver rezeki nya,1
drivernya sekarang belagu banget di hubungin suka tidak dibales 10 menit kemudian baru dibales sudah jalannya lama banget,1
kak bagaimana cara daftar maxim audah berulang kali di daftar lewat pesan telpn bahkan pakai kode perfikasi tetap tidak bisa,0
limit ganaik ganaik padahal lancar pembayaran pngajuan pinjaman 2 kali gagal apa yang harusd di banggakan dari aplikasi ini tdak seperti app sebelah padatin memori saja go unistall,0
grab promonya mantep diskon 15 ribu jadi kita bisa ngelebihin 15 ribu nya ke driver yang anter pesenan kita dehh mantul pokonya,1
terima kasih dengan adanya grab sangat membantu dan memberikan kemudahan dalam perjalanan kepada setiap orang yang telah membutuhkan nya,1
saya adalah pelanggan grab baik motor maupun mobil lumayan cepat untuk mendapatkan driver saran saja untuk grabcar alangkah baiknya mobil diberi stiker grab supaya pelanggan tahu kalau itu adalah grabcar jadi bisa lebih mempermudah dan mempercepat waktu,1
banyak terbantu dalam berbagai kondisi sedikit koreksi terkadang titik tidak sesuai dengan alamat yang ada dan ada driver yang menolak mengambil hanya karena jarak ataupun kemacetan semoga bisa semakin lebih baik demi kenyamanan konsumen terima kasih,1
semakin lama semakin tidak memuaskan mudah error susah cari driver dan lama banget hrus berjam baru dibatalin oleh sitem,0
jangan beri ruang untuk saingan mu jadikan dirimu nomor 1 di indonesia jek stay in gojek arahan sedikit tolong kurangi pemasukan ke kantong pribadi anda jadi senantiasa costumer lebih murah dan mendapatkan perjalanan lebih baik aman dan nyaman,1
uninstall gojek terlalu meras mitra modal aplikasi ngeruk keuntungan dari mitra sebesar nya ngadain promo voucher membebankan mitra nya aplikasi yang sangat melanggar aturan asas kemanusiaan kiamatmu karena hematmu,1
gojek sekarang mtrnya kadang tidak sesuai dengan yang dia pakai dan yang dia daftar di aplikasi l kadang ada mtr yang maaf kurang layak buat dipake tapi tetap dipake buat narik bukannya saat pendaftaran ada minimal tahun kendaraan ya,0
grab itu banyak diskon keren cma drivernya saja kalau kita pakai diskon untuk berpergian kurang bikin nyaman giliran kemablian nya kita kasih saja berubah raut wajahnya,1
tiba tiba langganan gojek plus 90 days padahal tidak pernah pakai trial atau apa mana tidak bisa direfund lagi 34 ribu melayang yang manfaatnya tidak saya ketahui tolong tim gojek balas respon saya saya mau refund bukan pembatalan langganan refund,0
pelayanan ramahmusik oke tidak bikin jenuhperjalanan nyamansupir orangnya asikbaikreccomender deh pokoknyapengemudi pratama ananditya dengan toyota avanza warna hitam nomor polisi b1539 pyr selamat menikmati perjalanan anda rating 400,1
selalu memberikan diskon untuk gojek maupun gocar tapi ada juga yang mengecewakan saat kalau hujan gocar selalu membatalkan ke arah rumah saya,1
terima kasih selain gerak cepat juga ramah baru pertama kali make jasa gojek online dan tidak salah milih maxim jadi aplikasi,1
di mohon ya maxim lebih di perbaiki lagi saya sudah terlambat mau ke kampus eh maximnya mencari pelaksana terdekat sudah 2 jam saya menunggu minimal bgusin lagi kek saya ksih bintang 1,0
aplikasi yang sangat tidak peduli keselamatan banyak driver tidak pakai seragam dan suka di jalan contoh lawan arus dan trobos perboden,1
tidak sesuai katanya grabcar hemat bisa 4 orang aku pesan grabcar hemat bawa 4 orang di suruh make yang lain mesene terus di suruh bayar normal yang tadinya cuma 12 ribu jadi 26 ribu,0
sekarang saya malas pakai gojek lagi paylater nunggak 2 hari saja sudah di telepon terus padahal saya sudah bilang besok saya gajian pas saya lunasin semuanya eh malah di blokir paylater saya makanya saya sudah tidak pakai lagi gojek,1
gojek nya baguss super duper jedar jedorr bintang 5 etmin jgaa asikk nya minta ampunn sudah angkat tangan kalau ini mah yuk egee buruan download gojek jan pakai lama sinii gwa tunjukkin pelayanan terbagus,1
terlalu banyak kecewa nya pergi ke tempat wisata padahal dekat dari stasiun tidak ada yang pick up padahal di maps nya banyak driver,0
tolong di perbaiki lagi masalah pejemputan drivernya dapat di jauh jauh sedangkan yang saya lihat ada yang driver posisinya dekat dengan saya,1
saya memesan layanan grabcar plus yang datang taksi blue bird dengan kondisi mobil lama saya berharap yang datang mobil pribadi yang baru kenapa yang datang malah blue bird tolong di perbaiki sistem nya agar grabcar plus yang datang mobil pribadi,1
pelanggan yang terhormat oleh karena penjemputan gojek terutama di jam sibuk blast nya terlalu jauh di mohon para pelanggan bawa motor masing masing dengan harapan pelanggan tidak telat sampai lokasi tujuan,0
dengan gojekkita bisa kemanapun dan kapanpun kita mauu apalagi dengan tarif yang hemat ayoo buruan cobain gojek guys,1
kalau pesan go car susah tidak ada yang mau mau jarak jauh dekat berkali berkali dicancel supirnya harga yang tentuin dari aplikasi discpun langsung terpasang otomatis males nunggunya lama,1
saya menyarankan untuk melakukan verifikasi jika ingin memesan dua ojek karena tanpa verifikasi selalu ke pesan dua ojek sedangkan saya ingin memesan satu,0
aneh sama ojek online maxim jadi double pembayaran tdny pakai kasprolalu akhirny berpindah jadi tunai saya cek kaspro saya berkurang,0
tolong dong diperiksa semua driver nya apalagi daerah jambi kalau malam banyak yang pada upping price sampai 2 kali lipat bukan nya tidak mampu tapi masa sampai segitu nya,0
percuma sudah ada e walletnya tapi driver masih maunya tunai kalau bikin aplikasi jangan nanggung dong,1
agak kurang enak suka lama banget dapat draivernya bisa sampai 20 menit menunggu cari draivernya dulu mah cepat 1 menit 2 menit langsung dapat,0
selektif lagi dalam bermitra banyak sekali driver yang minta dibayar lebih kejadian pesan car dapat harga 14 ribu dimintain 50 ribu duluan boroboro itu driver gerak tidak mau jalan dia malah nyuruh customer membatalkan mohon sekali mental opang seperti begitu ditindak karena sudah banyak yang ngeluhin hal ini,0
makin kesini makin berat buka aplikasi lama loading nya tidak seperti dulu driver juga kadang suka pakai motor tidak sesuai plat nomor yang terdaftar,1
aplikasi ini sudah lama saya gunakan untuk pergi transportasi di sekitar jakarta harganya sangat ekonomis namun untuk map driver masih perlu ditingkatkan,1
tolong lah kasih tahu sama drivernya untuk selallu bawa uang kembalian jangan beralasan tidak ada kembalian terus,1
tarif lebih murah di banding yang laindriver ramahsampai tepat waktupemilihan rute tepatsmoga tarifnya tetap murah ya,1
aplikasinya bagus driver nya juga lama lama tapi tolong perbaiki aplikasinya lagi parah padahal di hp saya tidak ada aplikasi apa apa cuma grab wa dan tt saja tapi masih saja lagi aplikasi grab nya padahal kemarin kemarin tidak,1
aplikasi yang bagus pernah ngalamin salah tf 110 ribu ke driver gojek tapi csnya mau bantu sampai dana kembali ke saya potongan gocar nya juga banyak aplikasi yang sangat membantu recommended lahh,0
bisa bisa nya akun saya di tangguhkan cok saya bukan driver tapi kenapa di tangguhkan akun saya,0
bagaimana caranya login kembali ke akun yang logout hanya menggunakan nomor hp dikarenakan email yang lama sudah tidak aktif,0
kenapa ya saya kalau pesan selalu di cancel sampai 5 kali loh sudah buru buru tolong ya ini gojek,0
kalau driver grabcar jngan seenak nya dong sudah menunggu lama selalu di cancel sma driver nya seenak nya sajaa selaluu gtuu,1
lama banget dapat driver mau itu reguler ekonomis tetap sama ini buka cuma sekali tapi sering,1
tolong untuk admin driver nya di ajari kalau scene qris nya hilang dan cara mengatasinya terima kasih,0
ini bagaimana sih aplikasinya saya tidak bisa hubungi driver dan di drivernya kebatal padahal tidak ada yang membatalkan,0
suka banget sama gojek bahasa nya tidak baku jadi senang pesan apapun di gojek kalau boleh mengadakan diskon ongkir setiap hari,1
gojek memang okey deh tidak pakai menunggu lama sudah dijemput dan rata rata penjemputnya ramah ramah friendly gitulah,1
peta belum real time saat penentuan lokasi tidak ada titik lokasi sayapenumpang jadi penumpang mengarahkan titik secara manual dan bisa berpotensi salah titik driver oke dan ramah,0
khusus jember mobil kotor bau dan tidak nyaman tolong di ada cek fisik kendaraan secara berkala,1
lebih hemat dari yang laen pasti nya terus banyak pula driver nya kepuasan anda adalah tujuan kami itulah gojek,1
tolong dong di perbaikimasa saya pesan gocar sudah 5 kali lebih di tolakin terus padahal rute nya tidak jauh malah dibilang jauhhanya karena gerimis saja sudah begitu saya bawa anak kecilsangat kecewa sama driver gocar mohon di perbaiki,0
mau pada demo minta thr nganterin pesenan kendala hujan sedikit saja pada males ngambilpayah mitra nya sudah gojek lemah,1
aplikasi sampah driver nya urakan tidak ada perlindungan untuk konsumen penipuan argo driver muter muter tidak jelas padahal rute cepat ada sengaja supaya biaya mahal mau di report tapi manajemen ribet sangat tidak praktis kalau bisa bintang 0,1
saya peke gocar hemat dari jam set 2 sampai jm set 5 tidak ada satu pun driver yang mau ambil padahal nominal pembayarannya semakin naik melebihi gocar biasa sangat tidak menyenangkan,0
beberapa driver nya kurang ajar baru saja kejadian baru menunggu 2 menit sudah ngamuk seperti sudah menunggu bertahun,1
kenapa sih chat suka tidak bisa di buka sudah di pencet chat nya tidak mau masuk ke room chat sebel banget mau balas chat driver jadi tidak bisa,0
saya maau cancel gegara tidak dapat driver soalnya hujan sudah menunggu 1 jam tidak dapat dapat mndng saya mencari sndiri saya sudah cancel katanya dalam perjalanan mana,0
aplikasi yang tidak manusiawi ke driver kami pelanggan bayar full tapi yang di terima driver hanya 5000 ribu dan potongan driver mencapai 50,1
bagus ih tapi tolong di permudah cari titik maps nya titik lokasi nya susah banget,0
di tempat saya banyak driver rangkap gojekdan kebetulan selalu dapat driver yang utama gojeksombongturun matikan motor saja tidak mau,1
tidak bisa di membatalkan grab datang terus orang nya beda beda otomatis lempar driver lain padahal driver pertama yang lambat tidak ada respon selama 1 jam lebih akhirnya pakai aplikasi lain,0
admin mohon di pantau ya untuk go car nya kenapa para driver masih ada memasang tarif di luar aplikasi di aplikasi 26 rbu tapi driver nya meminta ongkos 50 ribu,0
cara menilai sopir masih membingungkan sebab tidak ada tulisan pemberitahuan atau di menu mana untuk menilai sopir aplikasi yang masih membingungkan tidak bisa scroll ke bawah padahal ada bagian kotak berisi promo yang terpotong namun tidak bisa di scroll,1
jelek banget sumpah kalau hujan driver nya pada manja kalau dapat nya juga pada minta di cancel kecewa banget padahal saya pengguna lama loh gimna sih,1
driver pada jauh jadi lama tolong perbaiki lagi sistemnya jarak driver sama layanan pelanggan tidak lebih dari 2 kamu jadi tidak menunggu lama,0
posisi driver selalu jauhterlalu lama menunggu dan kasihan drivernya karena jemput terlalu jauh driver sering mnta cancel jadinya berkali kali mesankenapa selalu kasih ke driver yang jauh padahal yang dekat juga banyak,0
kenapa aplikasi saya tidak bisa tampilkan transportasi dan lain lain tidak seperti biasanya padahal sudah saya instal ulang,0
sudah pesan gocar xl supaya bisa buat 6 orang tapi driver pada tidak mau ambil mending tutup saja sudah ganti angkot yang didaftarin buat gocar saya pesan dari mall lippo cikarang,0
kenapa aplikasi grab tidak bisa buka buat pesan driver saya mau pesan driver lama banget tolong di perbaiki sistem operasi nyamksh ya,1
gojek sekarang kacau tidak manusiawi banget potongan harga nya miris driver driver sekarang banyak yang mengeluh karena potongan nya pelanggan bayar besar tapi masuk ke driver miris kasian,1
sepertinya dept colector pinjaman online sudah mulai memakai fitur chat gojek untuk menerror pengguna akunjujur saya memang menggunakan peminjaman online jatuh tempo 3 hari lagi tapi seperti biasa sudah ditagihsekarang dc sudah mulai menggunakan fitur chat gojek,1
alogaritma mu benerin masa ada driver dekat malah di kasih jauh lokasinya tidak semua orang mau menunggu ya,1
sangat membantu dan akurat hanya sayangnya suka ada driver yang pilih pilih jarak kalau yang dekat mereka suka minta cancel karena perhitungan ongkos padahal pelanggan juga mengerti dan suka memberikan tambahan ongkos karena merasa terbantu,1
untuk motor bagus banget hemat tapi untuk mobil saya sudah menunggu hampir 20 menit lebih tapi tidak dapat padahal banyak driver di sekitar kalau tidak mau ambil ya di mematikan ajh aplikasi,0
pelayanya mantep aku pengguna gojek beralih ke maxim overall aku puas banget sama pelayanan di maxim,1
mohon perbaiki min layanan nya saudara pilih grab car plus blue bird mulu orang mau mobil biasa kerja sama boleh tapi sesuai jenis pilihan layanan customer yang inginkan,0
keren sih ini dengan adanya program grab hemat bisa dapat driver fg motor yang terbaru dan besar mantap deh grab,1
sekarang gojek susah respon selalu keluar mulu semenjak diupdate versi baru males jadinya sudah saya uninstall,0
percuma kasih kode voucher tapi tidak bisa digunakan semua mulai dari kode cobaingojekgorideajalebihhemat dll,1
sudah dua kali menunggu tidak dapat driver tidak ada kepastian juga dari gojek total menunggu 1 jam 50 menit an tidak dapat apa beda sama sebelah waktu dulu saya juga sering dapat kendala seperti begini makanya saya pindah saja ke platform sebelah,0
baru pertama x pakai maxim sudah dikasih bonus keren maxim sukses selalu buat para driver,0
tetap jaga kepercayaan para pelanggan di mana pun berada karena menjaga kepercayaan itu paling susah serta kenyamanan dan keamanan juga jangan lupa di perhatikan oleh gojek,1
tidak pernah telat bayar paylater malah di block paylater nya tanpa pemberitahuan terlebih dahulu chat ke gojeknya malah robot yang jawab kecewa banget sudah mending uninstall ajaa,0
gila harga aplikasi sebelah jauh lebih murah dan ramah disini harganya edunn banget diskonnya sedikit padahal sudah lama banget pakai gojek setia sekali,0
sudah 45 menit saya pesan gocar semuanya tidak bergerak mobilnya saya kehujanan mau bekerja apa memang drivernya begitu tolong di pantau,0
oknum driver nya kurang sopan padahal kan saya baru belom terlalu paham harus nya di kasih edukasi bukan malah di katain kasar,1
terlalu banyak gaya aplikasi gojek ini mau daftar pun mau tunggu 60 menit kira aplikasi transportasi kau saja y,0
depan kantor saja pendaftaran driver ditutup ternyata eh ternyata tetap saja masih buka pendaftaran dengan alasan opang grab vip dll kantor jangan hanya mau di perhatikan tapi driver juga sebagai mitra harus di perhatikan sudah tarif nya murah suspend pm tanpa pemberitahuan kepada driver,0
tolong kalau saya dapat driver yang harus melakukan perhentian dulu saya bisa chat juga karena kadang ada driver yang main cancel tanpa komunikasi sudah lama menunggu eh di cancel ngeselin,1
jalan dari kost ke kantor sudah selesai di cor tapi ini tarif nya masih tarif lama yang muter tolong dong di update,0
berangkat kerja waktu hujan okeylah cepat dapat driver lah ini waktu pulang kerja hujannya reda kenapa malah lama banget dapat drivernya menunggu 2 jam nihh min tolong lebih diperhatikan lagi ya min,0
tolong dong jangan sampai masuh chat orang tidak dikenal ke aplikasi gojek spam sangat mengganggu rugi aplikasi bagus begini rusak gara gara spam,0
tgl 31 januari 2025 saya pesan maxim buat anak saya tapi di turunin di jalan padahal sudah saya bayar sesuai aplikasi malah saya tambahin tapi driver nya kurang ajar mana pakai nomor beda saya sudah komplain ke layanan pelanggan tapi tidak di tanggapiparah ini maxim,0
gojek salah satu alat transportasi yang terpercaya dan membrikan kenyamanan bagi konsumen maju terus gojek,1
makan itu kebijakan buat driver pakai sistem slot pengguna bayar mahal tapi driver cuma dapat ongkos 5 ribu belum saja ntar juga lama lama di geruduk driver senasional aplikasi penjajah driver,0
titik perjalanan lambat di map nya jadi sulit melihat lokasi supirnya sudah sampai dimana padahal sudah di update ke versi terbaru tapi masih lambat aplikasinya tolong diperbaiki lagi,0
alhamdulillah selalu dapat driver yang ramah cekatan dan selaau mengendarai kendaraan dengan sangat hati 2 sehat sellau babang ojek gusti mberkahi,1
titik mapnya tolong di benerin dong sesuai sama google males banget harus debat sama driver karena tidak sesuai titik alamat sudah benar padahal,0
potongan harga di aplikasi penumpang tidak sama dengan driver sehingga terkadang minta ongkos lebih pada penumpang dan setelah melihat ongkos yang didapat oleh driver sangat miris karena bisa berkurang sampai 45 semisal di penumpang harga grab 30 ribu yang didapat driver hanya 17 ribu miris sekali,0
maxim bagus tapi sayang nya tidak ada fitur telepon buat driver sama buat foto kalau di gojek ada tolong buat amit maxim biar ada telepon dong,0
selamat hidup aku pakai transportasi online bisa dihitung dengan jari kanan saja tapi pengalaman yang saya dapat bagus semu driver sopan baik berusaha ngobrol dengan akrab,1
tolong bila mana ada driver cancel kami para penumpang di beri kompensasi dan sebaliknya bila penumpang yang cancel kasih kompensasi ke driver,1
ini gojek lama bertingkah muluu mana tiap memberikan driver selalu dengan posisi yang paling jauh susah komunikasi pula dan kejadian ini berulang kali,1
sudah pesan harga gojek yang paling tinggi bukan hemat tetap saja dapat gojeknya jauh kocak ngelawak banget sistem kamu gojek,1
tolong upgrade pembatalan dari driver sering banget pesan tapi selalu dapat driver susahbeda sama shopee 1 kali 2 kali gagal langsung driver tidak bisa cancel,0
aplikasi ngaco saya ingin cepat berangkat dapat driver jauh jauh terus lokasi nya sudah beberapa kali pesan cancel pesan cancel ngaco,1
kalau semisalnya gocar tidak bisa itu jangan diterima cobaudah menunggu hampir sejam gocarnya diem saja tidak gerakudah beberapa kali pesan diterima tidak gerak gerak aneh,0
selalu tidak bisa ngeklik chat padahal sudah di pencet or klik berulang kali tapi susah banget masuk room chat jadi sering miscom sama driver tolong diperbaiki fiturnya,0
jelek dari segi pembayaran via debit kredit dan mastercard lainnya ketika mau dipake sukaa saja ada kalimat lagi diperbaiki tidak dapat menggunakan pembayaran via itu,0
makin tidak jelas semua dari pengembangan aplikasi sama drivernya terlalu lama menunggu malah menjauh malahan ini banyak driver minta di cancel,1
alamat maps tidak bisa sesuai titik beberapa kali driver salah padahal sudah ditulis lengkap benerin aplikasi nya tq,0
aplikasinya oke sayang ada oknum drivernya tidak proporsional menfcancel setelah penumpang naik dan membawa penumpang tidak melalui aplikasi sangat membahayakan,0
untuk pengiriman oke tapi tolong tambhkan ongkosnya karena kebutuhan pelaku gojek sangat naik dinegara kita terima kasih,1
kak kok tidak bisa dibuat pesenpadahal baru download tabnya ini harus nya masih support app gojek baru pesan 7 tahun lalu pesennya tolong bantuannya waktu masuk app gojek malah putih saja,0
makin lama makin kurang ajar saja driver sekarang padahal sudah dekat dari jarak dicancel mulu padahal lagi darurat dan milih prioritas tolong min hapus tombol cancel untuk driver atau rating jelek driver yang ngecancel,1
kalau bisa driver seperti pak budi aditomo pelayanan nya mantap pol jarang jarang juga ada driver mau pergi ngucapin salam,1
tidak kwatir lagi takut tidak bisa pulang di saat tidak punya kendaraan pribadi semenjak ada gojek is the best lah pokoknya,1
sekarang susah banget dapat driver mereka terlalu pilih pilih males padahal saya selalu kasih tips sudah bertahun tahun pakai sekarang kesal banget drivernya kalau tidak mau pick up yaudah langsung cancel saja jangan dibiarin kita menunggu lama lama tidak gerak gerak tidak mau konfirmasi juga,1
ui user interface nya sangat jelek mapnya tidak bisa zoom inzoom out ketika driver dalam perjalanan lokasi penjemputan,0
sangat membantu sekali untk kita kita yang pngn aktifitas tapi terkendala hujan solusinya ya grabcar terima kasih grab,1
aplikasi sudah di update notif pengaturan sudah di setting tapi kena tetap tidak muncul notif nya ya harus masuk ke aplikasi dulu buat ngecek driver ngechatposisi,0
driver oke tapi titik di maps aneh susah ngepasin jadi sering salah tolong benerin maps nya,0
tolong lah di update yang benar cari lokasi saja selalu ke arah sebaliknya cari driver berjam jam sampai di cancel mulu mendadak sama driver nya pelayanan nya buruk sekali aplikasi ini,0
tidak bisa dicancel dichat pun tidak bisa tidak seperti aplikasi lain kasian drivernya tambahin menu chat kek di aplikasinya,0
estimasi gocar hemat adalah scam ya gaes ya disini tertera kurang lebih 710 menit estimasi drivernya sampai tapi nyatanya sampai 40 menit belum sampai gila belum lagi waktu perjalanan bisabisa sampai sejam,0
aplikasi tidak guna jangan didownload tidak sesuai aplikasinya saya mau mencari tujuan tidak keluar sama sekali tidak jelas alamatnya,0
kenapa di aplikasi chat dan juga map tidak ada update nya sama sekali merugikan pihak driver dan juga konsumen,1
perdana down loadpesan grab careh malah suruh di batalkan aplikasi k offline sajamana lebih mahal lagi dari grabmohon buat driver jangan memanfaatkan keadaanmana orang baru mana langgan,1
selamat petang ijin bertanya saya gatot supriyanto untuk akun gojek saya kok belum aktif juga ya sudah 4 bulanan belum dipanggil dipanggil kenapa ya,0
